pcm_zcr_sma_upleveltime90,audSpec_Rfilt_sma[3]_range,audSpec_Rfilt_sma[3]_skewness,audSpec_Rfilt_sma[3]_kurtosis,audSpec_Rfilt_sma[3]_meanSegLen,audSpec_Rfilt_sma[3]_minSegLen,audSpec_Rfilt_sma[4]_skewness,audSpec_Rfilt_sma[21]_skewness,audSpec_Rfilt_sma[21]_kurtosis,audSpec_Rfilt_sma[21]_meanSegLen,audSpec_Rfilt_sma[21]_minSegLen,audSpec_Rfilt_sma[22]_skewness,audSpec_Rfilt_sma[22]_kurtosis,audSpec_Rfilt_sma[22]_meanSegLen,audSpec_Rfilt_sma[22]_maxSegLen,audSpec_Rfilt_sma[22]_minSegLen,audSpec_Rfilt_sma[22]_segLenStddev,audSpec_Rfilt_sma[23]_skewness,audSpec_Rfilt_sma[23]_kurtosis,audSpec_Rfilt_sma[23]_meanSegLen,audSpec_Rfilt_sma[23]_minSegLen,audSpec_Rfilt_sma[23]_segLenStddev,audSpec_Rfilt_sma[24]_skewness,audSpec_Rfilt_sma[24]_kurtosis,audSpec_Rfilt_sma[24]_meanSegLen,audSpec_Rfilt_sma[24]_minSegLen,audSpec_Rfilt_sma[25]_skewness,audSpec_Rfilt_sma[25]_kurtosis,audSpec_Rfilt_sma[25]_meanSegLen,audSpec_Rfilt_sma[25]_minSegLen,pcm_fftMag_spectralRollOff50.0_sma_maxPos,pcm_fftMag_spectralEntropy_sma_lpc1,mfcc_sma[5]_lpc1,audSpec_Rfilt_sma_de[0]_skewness,audSpec_Rfilt_sma_de[1]_skewness,audSpec_Rfilt_sma_de[1]_kurtosis,audSpec_Rfilt_sma_de[2]_kurtosis,audSpec_Rfilt_sma_de[3]_skewness,audSpec_Rfilt_sma_de[3]_kurtosis,audSpec_Rfilt_sma_de[4]_skewness,audSpec_Rfilt_sma_de[14]_skewness,audSpec_Rfilt_sma_de[18]_skewness,audSpec_Rfilt_sma_de[19]_skewness,audSpec_Rfilt_sma_de[20]_skewness,audSpec_Rfilt_sma_de[21]_maxPos,audSpec_Rfilt_sma_de[22]_kurtosis,audSpec_Rfilt_sma_de[22]_meanSegLen,audSpec_Rfilt_sma_de[22]_minSegLen,audSpec_Rfilt_sma_de[23]_kurtosis,audSpec_Rfilt_sma_de[23]_meanSegLen,audSpec_Rfilt_sma_de[23]_minSegLen,audSpec_Rfilt_sma_de[24]_kurtosis,audSpec_Rfilt_sma_de[24]_minSegLen,audSpec_Rfilt_sma_de[25]_kurtosis,audSpec_Rfilt_sma_de[25]_meanSegLen,audSpec_Rfilt_sma_de[25]_minSegLen,pcm_fftMag_spectralEntropy_sma_de_lpc0,pcm_fftMag_spectralEntropy_sma_de_lpc1,mfcc_sma_de[2]_kurtosis,mfcc_sma_de[5]_lpc1,mfcc_sma_de[6]_maxPos,mfcc_sma_de[7]_quartile2,mfcc_sma_de[7]_skewness,mfcc_sma_de[7]_risetime,mfcc_sma_de[10]_iqr2-3,mfcc_sma_de[13]_range,F0final_sma_upleveltime25,jitterLocal_sma_lpc2,voicingFinalUnclipped_sma_de_amean,voicingFinalUnclipped_sma_de_minPos,voicingFinalUnclipped_sma_de_linregc2,voicingFinalUnclipped_sma_de_qregc3,voicingFinalUnclipped_sma_de_skewness,voicingFinalUnclipped_sma_de_upleveltime25,jitterLocal_sma_de_skewness,jitterLocal_sma_de_upleveltime50,jitterLocal_sma_de_lpc0,jitterDDP_sma_de_lpc0,logHNR_sma_de_lpc0,audSpec_Rfilt_sma[0]_meanPeakDist,audSpec_Rfilt_sma[0]_peakDistStddev,audSpec_Rfilt_sma[0]_stddevRisingSlope,audSpec_Rfilt_sma[1]_peakDistStddev,audSpec_Rfilt_sma[2]_meanPeakDist,audSpec_Rfilt_sma[2]_peakDistStddev,audSpec_Rfilt_sma[3]_meanPeakDist,audSpec_Rfilt_sma[3]_peakDistStddev,audSpec_Rfilt_sma[3]_peakRangeAbs,audSpec_Rfilt_sma[3]_peakMeanRel,audSpec_Rfilt_sma[4]_meanPeakDist,audSpec_Rfilt_sma[4]_peakDistStddev,audSpec_Rfilt_sma[17]_peakDistStddev,audSpec_Rfilt_sma[18]_meanPeakDist,audSpec_Rfilt_sma[18]_peakDistStddev,audSpec_Rfilt_sma[21]_meanPeakDist,audSpec_Rfilt_sma[21]_peakDistStddev,audSpec_Rfilt_sma[22]_meanPeakDist,audSpec_Rfilt_sma[22]_peakDistStddev,audSpec_Rfilt_sma[22]_peakRangeAbs,audSpec_Rfilt_sma[23]_meanPeakDist,audSpec_Rfilt_sma[23]_peakDistStddev,audSpec_Rfilt_sma[23]_peakRangeAbs,audSpec_Rfilt_sma[24]_meanPeakDist,audSpec_Rfilt_sma[24]_peakDistStddev,audSpec_Rfilt_sma[25]_meanPeakDist,audSpec_Rfilt_sma[25]_peakDistStddev,pcm_fftMag_spectralSkewness_sma_peakRangeRel,mfcc_sma[1]_meanPeakDist,mfcc_sma[1]_peakDistStddev,mfcc_sma[2]_meanPeakDist,mfcc_sma[2]_peakDistStddev,mfcc_sma[3]_peakDistStddev,mfcc_sma[5]_peakRangeRel,audSpec_Rfilt_sma_de[0]_peakDistStddev,audSpec_Rfilt_sma_de[1]_peakDistStddev,audSpec_Rfilt_sma_de[2]_meanPeakDist,audSpec_Rfilt_sma_de[2]_peakDistStddev,audSpec_Rfilt_sma_de[3]_meanPeakDist,audSpec_Rfilt_sma_de[3]_peakDistStddev,audSpec_Rfilt_sma_de[4]_meanPeakDist,audSpec_Rfilt_sma_de[4]_peakDistStddev,audSpec_Rfilt_sma_de[4]_minRangeRel,audSpec_Rfilt_sma_de[5]_peakDistStddev,audSpec_Rfilt_sma_de[17]_peakDistStddev,audSpec_Rfilt_sma_de[18]_meanPeakDist,audSpec_Rfilt_sma_de[18]_peakDistStddev,audSpec_Rfilt_sma_de[19]_meanPeakDist,audSpec_Rfilt_sma_de[20]_peakDistStddev,audSpec_Rfilt_sma_de[22]_meanPeakDist,audSpec_Rfilt_sma_de[22]_peakDistStddev,audSpec_Rfilt_sma_de[23]_meanPeakDist,audSpec_Rfilt_sma_de[23]_peakDistStddev,audSpec_Rfilt_sma_de[24]_meanPeakDist,audSpec_Rfilt_sma_de[24]_peakDistStddev,audSpec_Rfilt_sma_de[25]_meanPeakDist,audSpec_Rfilt_sma_de[25]_peakDistStddev,mfcc_sma_de[9]_meanFallingSlope,mfcc_sma_de[10]_meanRisingSlope,mfcc_sma_de[10]_meanFallingSlope,mfcc_sma_de[10]_stddevFallingSlope,mfcc_sma_de[11]_peakRangeAbs,mfcc_sma_de[13]_peakMeanAbs,mfcc_sma_de[13]_peakMeanMeanDist,mfcc_sma_de[1]_kurtosis.1,mfcc_sma_de[2]_kurtosis.1,mfcc_sma_de[7]_skewness.1,mfcc_sma_de[7]_quartile2.1,lspFreq_sma_de[1]_skewness,lspFreq_sma_de[1]_kurtosis,lspFreq_sma_de[3]_amean,lspFreq_sma_de[4]_linregc1
0.006685769,14.097355,4.167408,27.471664,1.8577777,0.55,4.597584,2.465646,13.060965,0.9661111,0.52,2.2665646,11.319957,0.8618033,2.85,0.52,0.41770062,2.2360914,11.022381,0.8479032,0.52,0.3882306,2.1927683,10.690221,0.8344444,0.52,2.1605783,10.385074,0.8086154,0.52,0.67722845,0.8076271,0.59456354,2.5212855,3.0414546,35.722992,36.422813,1.832237,23.812513,1.5409836,1.4091909,0.8421858,0.84752417,1.0860355,0.051918305,9.169187,2.4605556,0.52,9.094144,2.461111,0.52,8.866697,0.52,8.618971,2.5247056,0.52,-2.0834596,1.8048654,4.427712,1.4803762,0.3548387,0.008761215,1.68e-05,0.4940817,1.7016784,15.899849,0.028948216,0.07847748,2.82e-06,0.00159708,0.31386074,0.31698254,22.153538,0.9981748,-26.451403,0.9987864,-1.0455644,-1.0706419,-2.0475423,0.4416949,0.34659547,3.198304,0.5105974,0.58235955,0.4628567,0.43099174,0.32428664,12.660737,3.643431,0.48896223,0.36981788,0.21163422,0.39692307,0.2729846,0.3204969,0.23137477,0.325625,0.23389527,6.205575,0.325625,0.23773517,4.9987326,0.31768292,0.23279056,0.3138554,0.22911708,0.74224347,0.2968,0.18670173,0.21732217,0.125828,0.14016457,0.76216006,0.42047316,0.5008214,0.60267437,0.47250372,0.5110784,0.39250815,0.60267437,0.46776792,0.44261333,0.53482765,0.18168493,0.48688677,0.35466883,0.77029854,0.3683791,0.258,0.19377336,0.2583582,0.19800065,0.2583582,0.2016071,0.25455883,0.19531138,148.38527,140.30751,138.54921,67.971725,10.314983,2.5727289,2.5728793,4.737815,4.45287,-0.00902506,0.003586006,0.12560222,5.9831123,-7.57e-05,-1.14e-08
0.004708098,5.661556,2.9144819,16.75136,1.2914635,0.53,3.4396806,2.5850916,14.793927,1.0347059,0.53,2.3861775,12.770175,0.925614,1.9799999,0.53,0.39503506,2.3528647,12.474967,0.90965515,0.53,0.37803924,2.3047664,12.035633,0.8942373,0.53,2.3009598,12.050103,0.94214284,0.53,0.021076402,0.74242586,0.5731757,1.2782419,2.0721567,16.065836,15.668255,1.7200954,17.63173,1.690206,0.3946452,1.0523969,0.8020384,0.3497188,0.4734663,10.304264,4.842,0.83,10.127359,4.841,0.83,9.81814,0.82,9.854781,4.841,0.83,-2.0480793,1.7648431,4.873674,1.4083804,0.6383139,0.00170002,-0.014405632,0.49632975,1.4452838,16.157753,0.99093467,0.060728297,1.01e-06,0.003041247,0.1829243,0.18456638,30.851032,0.001900779,-29.479797,0.9992571,-1.1821811,-1.0542266,-1.944152,0.37119716,0.25704846,1.2812527,0.33676735,0.42934424,0.3319263,0.4328099,0.35165325,4.90363,2.5519567,0.44364405,0.368946,0.32688838,0.47035712,0.3114892,0.3578767,0.27723607,0.3628472,0.28081068,5.8720646,0.3578767,0.27847022,4.8795805,0.35304055,0.2744386,0.35544217,0.27477103,0.8453042,0.2438426,0.16277929,0.2501415,0.15066649,0.17383012,0.7663813,0.15592429,0.24603592,0.36374998,0.25981897,0.4320833,0.33174598,0.46607143,0.3366368,0.3746219,0.3271562,0.30336484,0.43545455,0.265814,0.30247125,0.13036913,0.2728125,0.23687042,0.26999998,0.23494789,0.26724488,0.23348047,0.26861537,0.23245576,129.76094,134.02594,130.56635,67.56743,9.429119,2.3198113,2.3176832,5.299708,4.515751,0.041366316,-0.013831139,-0.27132484,8.011069,1e-05,2.23e-08
0.004507153,9.060679,3.6260297,20.791855,1.591875,0.52,4.1311927,3.5025275,22.231827,1.8189285,0.63,3.3518703,20.78184,1.4979411,3.74,0.51,0.7989691,3.2796836,19.978212,1.4979411,0.51,0.8026822,3.1848114,19.016596,1.4979411,0.51,3.155827,18.784952,1.4979411,0.51,0.40787154,0.7369462,0.580716,2.2070267,2.280612,19.087797,17.92238,1.8064904,18.45316,1.7956284,0.83848745,0.8941688,0.86739254,1.0563082,0.1233601,19.00314,5.1766667,1.53,18.26798,5.1766667,1.53,17.316393,1.53,17.050814,5.1766667,1.53,-2.0776825,1.7685261,4.458252,1.4257507,0.5408263,0.0152277,-0.043777514,0.49216607,1.4943203,15.414737,0.015917603,-0.03624766,-1.99e-06,0.00047081,0.7448683,0.742741,-21.005833,0.99905837,-34.832428,0.9993785,-0.23906067,-1.1827884,-1.5831232,0.5157143,0.4003244,2.6574962,0.38033518,0.500396,0.36803442,0.47392523,0.3530356,7.951361,3.5034773,0.5638889,0.41337788,0.30982345,0.46550456,0.31818444,0.5123232,0.35870486,0.46962962,0.32665175,11.070333,0.46962962,0.33019665,9.073142,0.45285714,0.32044315,0.44884956,0.31846827,0.7649404,0.3042515,0.22483645,0.27418476,0.16357349,0.15269336,0.7470059,0.3730571,0.39195198,0.48759615,0.37364867,0.48304763,0.3509306,0.618375,0.45620978,0.3613018,0.43113083,0.29572842,0.44114035,0.32591796,0.38684615,0.2815611,0.46522933,0.37559325,0.44095653,0.32607308,0.43350425,0.32192394,0.4298305,0.31559315,139.62047,129.62077,127.78174,65.78529,10.396933,2.4550204,2.4582083,5.3184514,4.3428445,-0.046588685,0.07005844,-0.19186431,5.173023,-1.83e-05,-6.83e-09
0.005963832,7.0006037,2.8386579,15.166925,1.0989361,0.52,2.92571,1.9282581,8.285914,0.7486957,0.52,1.9219055,8.107083,0.7486957,1.5699999,0.52,0.22147669,1.9097235,7.992601,0.73800004,0.52,0.19676381,1.905046,7.9753036,0.73800004,0.52,1.8985442,7.887118,0.7486957,0.52,0.603614,0.81069183,0.6370819,1.9783268,1.6523271,13.868693,12.847833,1.3250484,13.86842,0.99487126,0.5469748,0.7343443,0.6383842,0.37918237,0.92349094,7.676708,2.6827776,0.58,7.666497,2.6827776,0.58,7.5794716,0.58,7.516628,2.8405883,0.57,-2.0579765,1.7421083,4.409272,1.4785423,0.35024992,-0.015801083,-0.0345557,0.49528936,1.5056334,13.819929,0.01659292,-0.09985349,5.26e-07,0.007223942,0.21192777,0.21286903,24.569351,0.004127967,-14.119354,0.99578416,-1.034198,-1.0863061,-1.5555714,0.43176472,0.30817202,2.2272058,0.30413002,0.42106554,0.28586543,0.41096,0.28121614,6.131377,2.9591155,0.3878788,0.25252375,0.26764846,0.42603305,0.2991666,0.32301888,0.21929672,0.3210625,0.21875437,5.558777,0.3190683,0.2179742,4.742101,0.31515336,0.21727748,0.31515336,0.21965702,0.8138986,0.2561386,0.17234538,0.2782162,0.17280662,0.13766451,0.7674802,0.31112215,0.25880042,0.40865076,0.25246352,0.44370687,0.2788021,0.39697674,0.24784486,0.41453835,0.2514145,0.24178044,0.4025,0.30060616,0.35226026,0.18222812,0.25874373,0.18761852,0.25874373,0.1854099,0.25874373,0.18322031,0.254901,0.18112592,142.09041,134.48744,129.90196,66.65102,9.55608,2.3367915,2.333584,5.3863873,4.5334845,-0.07342589,-0.02654953,-0.27770436,5.0071154,-1.84e-05,2.9e-09
0.002190581,13.756298,4.2723813,29.078363,1.873793,0.82,4.0904794,2.6319559,17.517588,1.4307895,0.59999996,2.449758,15.110962,1.2945237,3.3,0.61,0.6038771,2.3746207,14.339594,1.208,0.61,0.57573754,2.3019278,13.39786,1.1324999,0.53999996,2.277748,13.160495,1.0872,0.53999996,0.70448744,0.9288278,0.6448254,1.0555104,1.155465,16.930613,24.275652,2.3109329,27.69432,1.1845129,-1.6181693,0.44008934,0.25842595,0.12975983,0.9722729,9.128929,2.1404,0.77,8.728472,2.1404,0.75,8.406993,0.64,8.3994055,1.8455173,0.64,-2.1647983,1.9421684,4.728617,1.5201468,0.82159793,0.016400527,-0.01003286,0.4931582,1.808627,18.934566,0.97571474,0.15290782,3.48e-06,0.00442217,0.08583963,0.08910621,33.743145,0.001179245,-28.551996,0.9989071,-0.9546631,-1.0860544,-1.5460331,0.34675324,0.25253123,1.5155773,0.33444712,0.5145192,0.42916712,0.54816324,0.4725566,12.237808,4.2521405,0.45134452,0.37545198,0.34056774,0.489,0.43302265,0.3733333,0.3257325,0.3536842,0.30720365,7.8786516,0.35137257,0.30644932,6.2996974,0.35155845,0.30443707,0.3492903,0.30397153,0.83597773,0.24599098,0.15679055,0.23311965,0.13619485,0.15120521,0.6325739,0.22432216,0.3722985,0.5735484,0.45103195,0.5622917,0.5043162,0.49703702,0.39738658,0.44589967,0.78382134,0.24608283,0.3763194,0.29683322,0.5595789,0.30389443,0.28935483,0.26897058,0.28935483,0.26890415,0.28267014,0.26500627,0.27974093,0.26631543,157.4877,148.15881,145.96834,74.51275,13.725704,3.0515265,3.0489306,4.540912,4.273072,-0.017282056,0.07670613,-0.1719084,5.9615493,-1.54e-05,-7.74e-09
0.000559388,13.668124,4.420506,32.8656,2.5395236,1.01,5.0917597,2.540781,12.268361,1.1580434,0.53,2.4561098,11.73476,1.1342553,2.29,0.53,0.48972744,2.4242053,11.559006,1.1342553,0.53,0.4904828,2.3785007,11.2494545,1.110625,0.53,2.343271,10.974811,1.0879592,0.53,0.953978,0.8816797,0.73735774,1.0452479,0.85847133,31.294619,19.03936,2.7676554,35.90899,1.7626388,0.80313987,0.05191819,0.48355195,0.6208987,0.6728154,10.482411,1.7219354,0.53999996,10.140742,1.7219354,0.53999996,9.924908,0.53999996,9.533379,1.7793334,0.53999996,-2.1671576,2.01477,4.966496,1.6546024,0.37506986,0.05655632,-0.051425252,0.5037272,1.8237633,19.58975,0.9940811,0.22460735,7.67e-07,0.004901961,0.25431776,0.2556773,16.049166,0.9433824,-32.288994,0.9996545,-1.0382754,-1.1529047,-1.4813746,1.3557576,0.9976235,5.1393948,0.3555015,0.46438593,0.3631222,0.60732555,0.45591626,12.186998,4.1815057,0.6064367,0.42262152,0.34407273,0.71594596,0.5233249,0.35662162,0.25349608,0.34614378,0.264326,7.23866,0.34842104,0.26368418,6.039194,0.3438961,0.2638052,0.3438961,0.26318693,0.84592444,0.26745,0.17201364,0.2202066,0.13132435,0.16246036,0.80826247,1.4242235,0.50355744,0.4488889,0.35340744,0.63682926,0.49703524,0.85065573,0.9042149,0.44431186,0.4756406,0.35169798,0.7104,0.54941344,1.043125,0.34376812,0.28902173,0.2102875,0.28591397,0.20934457,0.28591397,0.20934457,0.27554402,0.20415512,165.74525,152.73903,153.84203,79.584175,12.07383,3.0539773,3.0540903,5.055319,4.3986044,-0.055544484,0.05121746,-0.04822006,7.11319,3.13e-06,1.84e-08
0.003445899,7.8478146,3.3278956,21.973516,1.9604762,0.48999998,3.1575472,2.7009807,15.644719,1.1656756,0.5,3.0975614,19.992151,1.4875861,3.36,0.42999998,0.7544518,3.1249335,20.27907,1.5981481,0.42999998,0.85656524,3.1221642,20.293491,1.5981481,0.42999998,3.1305652,20.43302,1.5484616,0.42999998,0.25338537,0.9015391,0.6892358,1.0252075,2.555297,25.813063,37.49873,1.6768824,20.072828,1.0128012,0.37676036,0.62772125,0.48983255,0.77856636,0.9192105,19.4853,1.7991667,0.42999998,19.936073,1.7272,0.42999998,19.865044,0.42999998,20.038534,1.5421427,0.42999998,-2.2105727,2.0419502,3.8219955,1.6060052,0.27014,0.021636963,0.01703352,0.5039027,1.7636833,17.689945,0.9737126,0.085374214,8.22e-06,0.003463403,0.08786668,0.09099518,34.59848,0.000923574,-20.01903,0.99869907,-0.9609651,-1.057985,-0.84098256,0.29593104,0.19597669,1.2896624,0.3390277,0.5688,0.41481912,0.41980392,0.30389732,6.9916954,2.7241619,0.362,0.25794157,0.20528695,0.2755414,0.1770927,0.394,0.27328637,0.44884208,0.31827006,11.0748625,0.44884208,0.31704512,9.489561,0.453617,0.31871355,0.4584946,0.32199726,0.798828,0.22251281,0.1361892,0.2070335,0.11960143,0.13150637,0.59800535,0.14129153,0.3033992,0.6551515,0.4210778,0.42811882,0.30119076,0.39694443,0.28069165,0.46325487,0.26937583,0.21863405,0.24308988,0.12191129,0.25910178,0.105905324,0.402243,0.2569817,0.40009344,0.26273865,0.4038679,0.2657273,0.4116346,0.26786837,144.80794,140.39977,144.09566,74.95993,11.476102,2.836347,2.8374016,4.6493926,3.3136623,0.05690345,-0.03295479,-0.14715181,6.357496,9.7e-06,5.9e-09
0.005128205,14.751492,5.265635,43.818127,3.07,0.48999998,5.0735703,3.7189426,24.502645,2.0013044,0.48,3.799281,25.201998,2.192381,5.3599997,0.5,1.4467168,3.7124772,24.194046,2.0931816,0.5,1.4402632,3.6410618,23.505518,2.002174,0.48999998,3.593169,23.105375,2.002174,0.48999998,0.32937077,0.88361603,0.60046333,2.5357332,3.4154282,46.38283,49.698368,3.1173122,43.944714,1.9880613,0.4627538,0.53219014,0.89713013,1.6862905,0.5156794,22.8901,2.5577776,0.48999998,21.915995,2.708235,0.48999998,21.283403,0.48999998,20.763514,2.423158,0.48999998,-2.1670456,1.9936235,4.693492,1.5216808,0.78786635,0.05446701,-0.07317619,0.49712998,1.6871632,18.535522,0.9781182,0.27703318,1.67e-06,0.00310559,0.21187039,0.21442609,21.36273,0.005323869,-22.629017,0.998915,-1.0909218,-1.0177112,-1.5712516,0.84999996,0.6150994,2.2797678,0.60115945,0.8823529,0.670834,0.6960294,0.53683317,13.193096,4.134083,0.5274725,0.37715372,0.24161308,0.39688525,0.28543833,0.46085712,0.33526382,0.4791089,0.35799366,12.293987,0.46085712,0.34602204,10.033707,0.46085712,0.34566584,0.45650944,0.34271485,0.7940879,0.22943395,0.1459593,0.23682925,0.13772336,0.14258179,0.6256251,1.1124028,0.61946225,1.0714285,0.8455124,0.7756896,0.5794584,0.67281693,0.4719582,0.43608302,0.3238961,0.23213127,0.41384616,0.25803536,0.42858404,0.30989385,0.42456138,0.31048247,0.41724136,0.3058751,0.40672266,0.2830082,0.39999998,0.27974457,140.6229,149.25885,138.74365,74.41901,11.584415,2.882751,2.8852355,5.0569506,3.8636005,-0.027508268,0.003981781,0.06462718,7.303653,2.44e-05,-9.32e-09
0.00234657,8.038688,3.2343826,17.437601,1.453421,0.57,3.4763827,1.9207394,7.767224,0.80043477,0.55,1.9063702,7.586507,0.78914285,2.37,0.55,0.29950312,1.9012258,7.512716,0.78914285,0.55,0.2987103,1.9100626,7.5920644,0.78914285,0.55,1.9139538,7.6186986,0.78914285,0.55,0.20400433,0.6505623,0.63425285,2.7429397,3.2610106,29.96845,22.27372,2.0459862,18.640587,1.953518,0.1133305,-0.029803684,0.007227804,-0.08304584,0.23719336,7.7609005,2.2465217,0.82,7.7506456,2.0667999,0.56,7.7947445,0.82,7.823112,2.2465217,0.82,-2.0377777,1.7271838,4.5709543,1.4627864,0.2667749,0.053810634,-0.025709564,0.49503878,1.4102069,14.226939,0.002563007,0.002790927,-7.92e-08,0.001909438,0.4100092,0.40958276,6.595601,0.99809057,-12.912116,0.99775153,-0.98619646,-1.0488964,-1.5044298,0.72919995,0.55799335,1.7902037,0.48132548,0.50201833,0.392722,0.44120967,0.3306009,7.140689,3.0526402,0.43420634,0.3216588,0.21759701,0.20297794,0.12915406,0.35096154,0.27775317,0.35096154,0.2777048,4.612157,0.34651896,0.27567437,3.8200247,0.34433964,0.2748984,0.3444025,0.2748637,0.76542187,0.2798477,0.20196265,0.2865104,0.18984188,0.15894873,0.57597053,0.445793,0.4512979,0.50870365,0.32003945,0.44666666,0.29649946,0.47556522,0.3573564,0.39826682,0.31246272,0.17164394,0.14528948,0.08272389,0.14682667,0.117444634,0.26853657,0.23855805,0.2756,0.24425238,0.2769849,0.2477606,0.27703518,0.24634556,138.22777,132.22916,125.94504,67.17237,9.301436,2.358468,2.3610706,5.3204675,4.7396255,-0.17594598,0.0759933,-0.39032394,5.2165284,-3.6e-05,7.65e-09
0.002011705,4.4163823,1.8847544,8.531946,0.8048529,0.53999996,2.104804,2.7286232,13.251482,1.1352084,0.53999996,2.5385363,12.047844,1.0684314,3.36,0.53999996,0.53671974,2.4097137,11.358459,1.0478846,0.53999996,0.525003,2.304913,11.05743,1.0684314,0.53999996,2.2186093,10.576134,1.0281131,0.53999996,0.04130117,0.9451163,0.72978723,0.71999294,1.5318224,10.264412,14.394093,0.9706852,8.737634,1.1512291,-0.117610805,0.3951825,0.43763033,0.289479,0.3433845,10.035287,2.2649999,0.57,9.21739,2.5885713,0.78999996,8.825481,1.12,8.40854,3.198235,0.85999995,-2.2299395,2.17808,4.043724,1.658212,0.42068714,0.016744519,-0.010593277,0.49771523,1.7660488,20.16681,0.7796771,0.09310395,5.86e-07,0.004572892,0.246197,0.24729472,20.533821,0.054874703,-34.87233,0.9992163,-0.91017026,-1.1145597,-1.6885266,0.32550898,0.19191886,0.9107678,0.27129826,0.45361343,0.32800484,0.36466217,0.23887418,3.7145638,2.2535515,0.3668027,0.23515402,0.18069889,0.28673685,0.17855579,0.43975806,0.2804972,0.3979562,0.25450554,9.81034,0.39507246,0.25635377,8.002493,0.39583942,0.25829634,0.38742858,0.2518062,0.8249876,0.1839057,0.11328076,0.20739463,0.121723995,0.1443972,0.7379162,0.14065772,0.21410656,0.4117557,0.27198994,0.33302468,0.21080245,0.36787668,0.22874717,0.35971862,0.19491218,0.13796392,0.1995238,0.11762218,0.21529643,0.21099526,0.34512657,0.21796575,0.33623454,0.21606365,0.33417177,0.21572801,0.32041174,0.20897645,155.76141,155.65765,152.16643,78.329544,13.062605,3.0263686,3.0270858,4.2636414,4.13841,0.08273323,-0.060873225,-0.2796131,4.9753103,6.78e-06,-1.39e-09
0.008076923,7.857441,3.5673,22.265175,1.4791429,0.53999996,3.3369896,2.1839466,10.202735,0.92607135,0.52,1.9318473,8.279669,0.80890626,4.2799997,0.52,0.5107229,1.9727707,8.5442915,0.80890626,0.52,0.5253425,1.9938006,8.716794,0.80890626,0.52,1.9948093,8.671774,0.80875,0.52,0.83493465,0.52728677,0.54461616,1.511859,1.4946141,26.788877,42.531483,1.599513,22.682083,1.689925,1.397253,1.477384,1.4001533,1.4302119,0.44235203,8.438398,1.5715152,0.52,8.434465,1.7286667,0.52,8.58824,0.52,8.496933,1.7286667,0.52,-1.9014807,1.5121424,4.310773,1.3847759,0.3260953,0.05210457,-0.061008036,0.5002883,1.6261054,15.27078,0.42,-0.000792931,4.55e-06,0.004379562,0.10696785,0.10988842,31.70926,0.001167883,-3.1536834,0.9459459,-0.9552219,-1.2571814,-1.714246,0.45624998,0.36688265,3.0209537,0.5220076,0.81290317,0.6875308,0.5434043,0.4805655,6.866209,3.239611,0.51969695,0.4588243,0.39493242,0.4935577,0.50276893,0.4462069,0.44976023,0.37237412,0.37918893,4.0411954,0.3778102,0.4049754,3.3330567,0.37237412,0.38932148,0.36971426,0.3865764,0.77546895,0.24832536,0.16115399,0.2593,0.15735868,0.16583234,0.63511056,0.44186252,0.56096166,0.85406774,0.6050695,0.59837204,0.5047611,0.6512658,0.54405016,0.40325636,0.5130146,0.48790646,0.53458333,0.54868394,0.5765168,0.4759501,0.2723684,0.31975847,0.2723684,0.32493502,0.2723684,0.33811453,0.26953125,0.340405,156.5791,142.75626,139.43655,65.39197,14.437688,2.5190003,2.517578,5.3787794,4.8699145,-0.06947784,0.048288964,-0.13391821,6.23552,-2.61e-05,1.08e-08
0.002606429,12.197136,3.7804005,26.06398,1.9793103,0.57,2.7285926,2.0928886,10.253651,1.0085964,0.57,2.0360687,9.132254,0.8710606,2.11,0.57,0.3385089,2.0018642,8.924712,0.84544116,0.57,0.28367567,1.989923,8.871253,0.84544116,0.57,1.990844,8.893224,0.84544116,0.57,0.64733464,0.9645368,0.47971284,2.0920553,1.9597925,27.615223,25.470266,1.9944749,24.151188,0.8868914,0.49185768,0.6158465,0.46716082,0.4248546,0.64716095,9.004801,2.875,0.64,8.870966,2.5874999,0.64,8.834732,0.64,8.982649,3.0441177,0.64,-2.1970813,2.0576966,4.85054,1.3483557,0.65792674,0.009489727,-0.08832624,0.5001737,1.7392919,17.823502,0.8735515,0.1554898,4.01e-06,0.002413516,0.1582206,0.1604836,34.075394,0.001005632,-26.42693,0.9991554,-1.3012707,-1.1839782,-1.813896,1.4718919,1.074002,3.1842995,0.42600483,0.60763437,0.42237613,0.55869997,0.4055202,10.821881,3.7602282,0.42857143,0.29141933,0.30406445,0.41093525,0.27092236,0.3502439,0.2367716,0.37789473,0.25669765,5.983478,0.372987,0.25769213,4.8338594,0.372987,0.25965625,0.3705806,0.257165,0.823848,0.22679842,0.14176904,0.2487013,0.13847452,0.1356052,0.7416619,1.5258756,0.5670273,0.6483334,0.5069238,0.57326317,0.44531536,0.4735593,0.33297157,0.4933626,0.33728352,0.4557647,0.45333332,0.26855093,0.5145946,0.95856786,0.27669904,0.20618112,0.26760563,0.19883838,0.27014217,0.19968374,0.27804878,0.20647494,152.03581,148.35744,144.5457,72.687355,15.0313835,2.7795444,2.7821567,4.6018147,4.2425594,-0.028130054,0.005388641,0.08469607,5.956199,-1.78e-05,-1.5e-08
